yr_built,city,bedrooms,bathrooms,sqft_living,sqft_lot,price
2006,Auburn,4.0,2.75,2414,7693,292000.0
2006,Seattle,2.0,1.5,982,846,250000.0
2006,Kirkland,4.0,3.75,4030,10800,1485000.0
2006,Redmond,5.0,4.0,4410,14380,1240000.0
2006,Seattle,3.0,3.0,1384,1287,575000.0
2006,Renton,4.0,2.5,2050,5276,385000.0
2006,Kirkland,4.0,3.5,3290,5414,899950.0
2006,Maple Valley,4.0,2.5,2960,5054,385000.0
2006,Seattle,3.0,2.25,1420,1282,523950.0
2006,Duvall,5.0,2.5,2570,9962,492500.0
2006,Seattle,3.0,3.25,2420,1923,1010000.0
2006,Seattle,2.0,2.5,1380,953,549000.0
2006,Seattle,2.0,2.75,1430,1425,465000.0
2006,Renton,4.0,2.75,3070,7201,535000.0
2006,Renton,3.0,3.25,2770,6278,461000.0
2006,Seattle,3.0,3.25,1530,1612,607500.0
2006,Redmond,2.0,2.5,2770,7781,754800.0
2006,Maple Valley,4.0,2.5,2510,6853,448000.0
2006,Issaquah,4.0,3.25,3440,7661,905000.0
2006,Kent,3.0,2.5,2540,4775,310000.0
2006,Seattle,3.0,2.25,1300,907,562500.0
2006,Seattle,3.0,2.25,1420,1309,510000.0
2006,Maple Valley,4.0,2.5,3190,8195,589950.0
2006,Newcastle,4.0,1.75,3990,13470,1200000.0
2006,Redmond,5.0,2.5,2980,5377,739900.0
2006,Issaquah,4.0,2.5,3060,7140,826000.0
2006,Duvall,4.0,3.0,1930,3031,330675.0
2006,Seattle,3.0,3.25,1370,913,390000.0
2006,Redmond,3.0,3.0,2630,4896,738000.0
2006,Auburn,4.0,3.5,4150,16197,550000.0
2006,Redmond,2.0,1.75,1510,4980,419000.0
2006,Renton,3.0,2.5,3180,7904,439000.0
2006,Maple Valley,4.0,2.5,2280,5000,345000.0
2006,Issaquah,4.0,3.25,4350,112750,850000.0
2006,Seattle,3.0,2.25,1460,941,337000.0
2006,Auburn,4.0,2.5,2303,3826,300000.0
2006,Seattle,3.0,3.0,1820,1641,625000.0
2006,Issaquah,3.0,2.5,2280,2502,567500.0
2006,Bellevue,4.0,3.25,3930,10929,1875000.0
2006,Seattle,2.0,2.75,1350,1252,405500.0
2006,Renton,3.0,2.5,2950,10254,554950.0
2006,Seattle,2.0,2.25,1060,1209,505000.0
2006,Normandy Park,3.0,2.25,2790,13791,1131000.0
2006,Maple Valley,4.0,2.5,2560,4020,410000.0
2006,Redmond,2.0,2.0,1570,4665,592350.0
2006,Seattle,4.0,3.5,3960,6654,1195000.0
2006,Seattle,4.0,2.5,2610,5140,674600.0
2006,Mercer Island,5.0,4.75,5780,17004,2321000.0
2006,Issaquah,3.0,2.5,2280,2289,500324.0
2006,Sammamish,3.0,2.25,2950,78843,1020000.0
2006,Snoqualmie,5.0,4.5,4630,6324,0.0
2006,Bellevue,4.0,3.5,4210,10308,0.0
2006,Kent,4.0,2.25,2192,12128,132250.0
2006,Sammamish,5.0,3.5,3690,11928,437500.0
2005,Seattle,3.0,2.25,1750,1572,626000.0
2005,Kirkland,3.0,1.75,1480,2185,620000.0
2005,Seattle,3.0,2.25,1410,1332,406100.0
2005,Seattle,3.0,2.5,1408,989,416286.0
2005,Seattle,3.0,1.5,1260,1270,245000.0
2005,Sammamish,4.0,2.5,2550,4630,537500.0
2005,Seattle,2.0,1.5,1110,957,499000.0
2005,Seattle,3.0,3.25,1410,1253,382000.0
2005,Seattle,2.0,1.5,830,1333,301500.0
2005,Kenmore,3.0,2.5,1820,4883,511000.0
2005,SeaTac,5.0,3.0,2257,10117,349950.0
2005,Snoqualmie,3.0,2.5,2720,6439,619000.0
2005,Seattle,4.0,3.25,3120,5000,799000.0
2005,Kent,3.0,2.5,1870,5874,306000.0
2005,Des Moines,4.0,2.5,2790,7956,375000.0
2005,Issaquah,3.0,2.25,1410,1377,377500.0
2005,North Bend,4.0,3.5,3370,435600,480000.0
2005,Maple Valley,2.0,2.0,1470,3128,241000.0
2005,Seattle,3.0,2.25,1450,1445,482500.0
2005,Renton,3.0,2.5,1720,1916,280000.0
2005,Seattle,3.0,2.5,1350,2053,477000.0
2005,Seattle,3.0,2.25,1270,1213,467000.0
2005,Kirkland,5.0,4.75,5305,8401,2700000.0
2005,Seattle,2.0,1.5,840,867,270000.0
2005,Kent,4.0,3.5,3150,6202,330000.0
2005,Seattle,3.0,2.25,1280,959,355000.0
2005,Issaquah,3.0,2.0,1540,1827,402000.0
2005,Redmond,4.0,2.75,3500,7200,788600.0
2005,Sammamish,4.0,2.5,3670,7000,820000.0
2005,Renton,4.0,2.5,3200,6473,515000.0
2005,Seattle,2.0,1.5,1180,844,345000.0
2005,Sammamish,5.0,4.0,3720,15200,960000.0
2005,Issaquah,3.0,3.5,2710,3475,627000.0
2005,Redmond,2.0,1.75,1350,6315,429000.0
2005,Seattle,4.0,3.25,4700,9160,1400000.0
2005,Redmond,3.0,2.5,2810,5400,739000.0
2005,Seattle,2.0,2.5,1050,1609,325000.0
2005,Seattle,2.0,2.5,1175,1366,342000.0
2005,Renton,4.0,2.5,2150,7303,392500.0
2005,Redmond,3.0,2.5,1710,2300,539000.0
2005,Maple Valley,4.0,2.5,1910,5000,297500.0
2005,Maple Valley,4.0,2.75,2420,5773,376000.0
2005,Seattle,4.0,2.5,1990,2175,595000.0
2005,Issaquah,3.0,2.5,1480,1961,450000.0
2005,Sammamish,3.0,2.5,2260,4165,550000.0
2005,Sammamish,3.0,2.5,1900,6224,536000.0
2005,Sammamish,3.0,2.75,2540,4694,695000.0
2005,Seattle,3.0,3.25,1410,1246,429000.0
2005,Seattle,2.0,2.25,1060,1208,499950.0
2005,Kent,3.0,2.5,1870,4060,285000.0
2005,Issaquah,3.0,2.25,1630,2520,475000.0
2005,Redmond,4.0,2.5,3010,6100,789500.0
2005,Sammamish,4.0,3.25,3960,7012,860000.0
2005,Seattle,3.0,2.5,1250,1103,480000.0
2005,Seattle,3.0,2.5,1070,1155,330000.0
2005,Issaquah,3.0,2.25,1410,1287,379500.0
2005,Seattle,3.0,2.5,1930,7214,530000.0
2005,Issaquah,3.0,2.5,1700,3150,534500.0
2005,Redmond,3.0,2.5,2110,3600,638000.0
2005,Seattle,3.0,2.25,1200,1400,320000.0
2005,Redmond,3.0,2.5,2300,6009,738500.0
2005,Issaquah,4.0,2.5,1670,3315,451000.0
2005,Seattle,2.0,2.5,1260,1347,350000.0
2005,Duvall,3.0,2.5,1600,26977,330000.0
2005,Bellevue,4.0,3.5,4680,9700,1160000.0
2005,Kirkland,4.0,2.75,3870,10046,1399950.0
2005,Seattle,4.0,4.5,4750,13912,1309500.0
2005,Redmond,2.0,1.75,1440,4225,437000.0
2005,Maple Valley,4.0,2.5,2550,4770,371000.0
2005,Seattle,3.0,3.25,1530,1565,654000.0
2005,Carnation,2.0,1.75,2260,280962,649000.0
2005,Issaquah,3.0,2.25,1630,3817,497000.0
2005,Seattle,4.0,2.5,3030,3841,880000.0
2005,Renton,4.0,2.5,2950,4502,455000.0
2005,Issaquah,3.0,2.5,2140,3821,420000.0
2005,Seattle,2.0,1.5,830,1119,329445.0
2005,Issaquah,2.0,1.75,1670,4008,565000.0
2005,Newcastle,4.0,2.5,3070,8086,804100.0
2005,Seattle,5.0,3.25,3160,5000,957000.0
2005,Kenmore,4.0,2.75,2720,4613,594000.0
2005,Kent,4.0,2.5,2580,5476,354000.0
2005,Maple Valley,4.0,2.5,2570,4865,320000.0
2005,Seattle,3.0,3.25,2310,3075,589500.0
2005,Federal Way,3.0,2.5,2432,9391,427000.0
2005,Redmond,4.0,2.5,3500,7048,780000.0
2005,Maple Valley,4.0,2.5,2960,6031,449000.0
2005,Kirkland,3.0,2.5,3350,4007,635000.0
2005,Redmond,4.0,3.5,4080,10666,920000.0
2005,Seattle,2.0,1.5,830,1858,334500.0
2005,Bellevue,4.0,2.5,2890,7798,795000.0
2005,Auburn,4.0,4.25,4930,25714,835000.0
2005,Seattle,3.0,3.25,3620,4000,1015000.0
2005,Seattle,3.0,2.5,1930,1348,439990.0
2005,Issaquah,4.0,2.75,2330,3920,680000.0
2005,Issaquah,2.0,2.5,2290,3507,630000.0
2005,Issaquah,3.0,3.5,2490,3582,550000.0
2005,Maple Valley,4.0,2.75,3000,5470,355000.0
2005,Renton,4.0,2.5,3670,9958,525000.0
2005,Seattle,4.0,2.5,2540,5001,487000.0
2005,Maple Valley,4.0,2.5,2380,5000,360000.0
2005,Bellevue,4.0,3.5,4280,9583,1337044.2
2005,Mercer Island,3.0,4.5,5230,17826,0.0
2005,Seattle,3.0,2.25,1370,1524,433111.111111
2005,Kent,4.0,2.5,1954,4805,268971.875
2004,Woodinville,4.0,2.5,2860,3345,499950.0
2004,Redmond,2.0,2.5,2680,7392,775000.0
2004,Seattle,2.0,2.25,1230,929,460000.0
2004,Kent,4.0,2.5,2320,6270,325900.0
2004,Woodinville,4.0,2.5,2280,65836,535000.0
2004,Seattle,2.0,1.5,1020,1525,212000.0
2004,Seattle,2.0,2.5,1230,1391,490000.0
2004,Seattle,4.0,3.5,3460,3997,1315000.0
2004,Seattle,5.0,3.0,2480,10090,372500.0
2004,Renton,3.0,2.5,1940,4927,335000.0
2004,Seattle,3.0,2.5,1040,2643,210000.0
2004,Redmond,4.0,2.5,3110,6142,751000.0
2004,Renton,4.0,2.5,3740,8700,475000.0
2004,Issaquah,4.0,2.5,2700,4004,723000.0
2004,Sammamish,4.0,3.25,3200,7081,707000.0
2004,Redmond,4.0,2.5,3310,5404,803100.0
2004,Seattle,3.0,2.0,1020,1204,238000.0
2004,Seattle,2.0,2.25,1260,1240,485000.0
2004,Sammamish,4.0,2.5,3230,7331,730000.0
2004,Maple Valley,4.0,2.5,2800,8494,426000.0
2004,Redmond,3.0,2.5,2480,9041,620000.0
2004,Maple Valley,3.0,2.5,2170,4905,329900.0
2004,Sammamish,5.0,4.0,4580,4443,2000000.0
2004,Seattle,3.0,1.5,1255,1374,312000.0
2004,Sammamish,5.0,2.75,3390,5211,735000.0
2004,Seattle,3.0,2.5,2330,1987,732000.0
2004,Kent,4.0,2.5,1982,6406,283200.0
2004,Snoqualmie,4.0,3.0,5940,11533,1149000.0
2004,Snoqualmie,4.0,2.5,2680,7178,515000.0
2004,Redmond,2.0,1.75,1340,4664,415000.0
2004,Bellevue,5.0,3.5,4180,17935,1886700.0
2004,Renton,3.0,2.5,1960,3480,289950.0
2004,Woodinville,3.0,2.75,2930,5569,559900.0
2004,Issaquah,3.0,2.25,1410,1290,391000.0
2004,Kirkland,3.0,3.0,2080,10521,830000.0
2004,Seattle,3.0,2.0,1540,7800,525000.0
2004,Auburn,2.0,2.5,1150,2064,214100.0
2004,Maple Valley,3.0,2.5,2600,5540,355500.0
2004,Maple Valley,4.0,2.5,2070,4500,343000.0
2004,Issaquah,4.0,4.0,4270,6002,1300000.0
2004,Seattle,3.0,2.5,2590,7237,620000.0
2004,Duvall,3.0,2.5,2630,77972,600000.0
2004,Seattle,3.0,3.5,1500,1249,489000.0
2004,Seattle,3.0,2.5,1720,1715,398000.0
2004,Kirkland,5.0,3.75,3630,6000,1180000.0
2004,Sammamish,3.0,2.5,1990,3984,560200.0
2004,Seattle,3.0,2.5,1420,2581,435000.0
2004,Seattle,3.0,1.5,1270,1318,386000.0
2004,Auburn,3.0,3.5,4500,21870,785000.0
2004,Issaquah,3.0,2.25,1710,4140,561000.0
2004,Ravensdale,4.0,2.5,4290,175421,792500.0
2004,Seattle,3.0,2.5,1212,1174,340000.0
2004,Seattle,2.0,2.25,1230,932,479000.0
2004,Newcastle,4.0,3.5,4170,9748,1200000.0
2004,Redmond,2.0,2.0,1690,4500,564000.0
2004,Maple Valley,4.0,2.5,2850,4650,360000.0
2004,Seattle,2.0,2.5,2540,7089,945000.0
2004,Renton,3.0,2.5,2480,6112,340000.0
2004,Sammamish,3.0,2.75,3200,6699,712000.0
2004,Maple Valley,2.0,2.0,1310,2841,218000.0
2004,Sammamish,4.0,2.75,3150,7035,800000.0
2004,Bellevue,7.0,5.5,6630,13782,1240000.0
2004,Renton,4.0,2.5,2580,6260,374000.0
2004,Kent,4.0,2.5,1840,5550,300000.0
2004,Seattle,3.0,2.25,1520,1245,405000.0
2004,Redmond,4.0,3.25,3090,9571,751000.0
2004,Redmond,3.0,3.5,2300,5611,675000.0
2004,Auburn,4.0,3.0,2560,5606,350000.0
2004,Bellevue,4.0,3.25,4250,8570,2300000.0
2004,Sammamish,4.0,2.5,2770,5686,700000.0
2004,Snoqualmie,6.0,3.5,3600,6875,620000.0
2004,Maple Valley,5.0,3.0,3640,6930,555000.0
2004,Snoqualmie,3.0,2.5,3240,8016,600000.0
2004,Black Diamond,4.0,2.5,3350,46748,650000.0
2004,Sammamish,5.0,2.5,3290,5029,739900.0
2004,Maple Valley,3.0,3.5,2080,5100,357500.0
2004,Kent,4.0,2.5,3002,6042,394500.0
2004,Kent,4.0,2.0,1900,76877,390000.0
2004,Maple Valley,3.0,2.5,1520,3593,288000.0
2004,Seattle,4.0,2.5,2700,4275,1200000.0
2004,Redmond,4.0,3.25,3990,9786,866000.0
2004,Snoqualmie,3.0,2.5,1450,3748,339000.0
2004,Maple Valley,3.0,2.5,1520,4170,296475.0
2004,Sammamish,4.0,4.0,3010,7221,765000.0
2004,Renton,4.0,3.5,5270,53428,782000.0
2004,Renton,6.0,3.75,4000,6015,570000.0
2004,Sammamish,4.0,2.5,3020,7465,750000.0
2004,Issaquah,3.0,2.5,2820,8159,735000.0
2004,Redmond,4.0,2.5,2700,8810,690000.0
2004,Seattle,3.0,2.5,1490,1709,554250.0
2004,Seattle,4.0,2.5,1840,1562,274750.0
2004,Seattle,3.0,2.5,1270,2509,331366.666667
2003,Issaquah,3.0,2.5,2490,4343,705380.0
2003,Kent,4.0,2.5,2000,5390,284000.0
2003,Shoreline,4.0,2.5,2430,5203,510000.0
2003,Redmond,2.0,2.0,1350,3900,428000.0
2003,Issaquah,4.0,2.5,2660,5500,753888.0
2003,Covington,3.0,2.5,1850,4597,254000.0
2003,Issaquah,3.0,2.25,1445,1606,387000.0
2003,Renton,4.0,2.5,1940,3784,330000.0
2003,Maple Valley,3.0,2.5,2130,6969,320000.0
2003,Woodinville,5.0,3.0,4530,258746,950000.0
2003,Issaquah,4.0,3.25,3680,5759,788000.0
2003,Issaquah,3.0,3.25,3610,59677,777000.0
2003,Sammamish,4.0,3.25,4400,16625,1050000.0
2003,Federal Way,3.0,2.5,1690,5025,256883.0
2003,Issaquah,4.0,3.25,2740,7266,689900.0
2003,Issaquah,3.0,2.5,2170,5000,619500.0
2003,Snoqualmie,3.0,2.5,2370,7875,522500.0
2003,Issaquah,4.0,2.5,3120,14300,730100.0
2003,Maple Valley,4.0,2.5,2340,8990,314000.0
2003,Maple Valley,4.0,2.5,1830,8601,339000.0
2003,Snoqualmie,3.0,2.5,1700,4000,384000.0
2003,Duvall,3.0,2.0,2010,251341,439000.0
2003,Issaquah,3.0,2.25,1445,1471,389999.0
2003,Redmond,4.0,3.5,4740,172497,1200000.0
2003,Maple Valley,3.0,2.5,1560,4200,295000.0
2003,Pacific,3.0,2.0,1630,8018,260000.0
2003,Tukwila,5.0,3.0,2840,7199,292050.0
2003,Renton,4.0,2.25,1810,4970,355000.0
2003,Maple Valley,4.0,2.5,1630,4473,312900.0
2003,Sammamish,4.0,2.5,2990,5669,655000.0
2003,Woodinville,4.0,2.5,2360,4367,490000.0
2003,Kirkland,3.0,2.25,1840,5752,465000.0
2003,Seattle,3.0,2.5,1360,1016,535000.0
2003,Duvall,5.0,2.5,2630,9216,525000.0
2003,Bellevue,4.0,3.5,4370,8510,1965221.0
2003,Kirkland,3.0,2.5,2230,5750,1035000.0
2003,Auburn,4.0,2.5,2070,7476,300000.0
2003,Redmond,2.0,2.5,2210,6327,802000.0
2003,Maple Valley,4.0,2.5,1830,5175,312000.0
2003,Snoqualmie,3.0,2.5,1970,4036,432000.0
2003,Kent,3.0,2.25,2080,4252,270000.0
2003,Shoreline,5.0,3.0,2920,11440,500000.0
2003,Seattle,5.0,3.5,3280,4000,989000.0
2003,Renton,4.0,2.5,2460,5091,427500.0
2003,Kenmore,3.0,2.5,2170,4912,449950.0
2003,Seattle,3.0,2.0,1463,868,390000.0
2003,Bellevue,5.0,4.5,4400,15580,1800000.0
2003,Kirkland,4.0,2.5,2260,3713,560000.0
2003,Kent,4.0,2.5,1980,5909,307550.0
2003,Redmond,2.0,2.0,1870,6275,579000.0
2003,Maple Valley,3.0,2.5,1560,4200,269000.0
2003,Seattle,4.0,2.5,2140,7245,495000.0
2003,Bellevue,4.0,2.5,2370,10858,1034500.0
2003,Maple Valley,4.0,2.5,1770,5855,248000.0
2003,Maple Valley,5.0,3.0,3610,9775,540000.0
2003,Kirkland,4.0,2.5,3030,8507,902000.0
2003,Duvall,3.0,2.5,2300,9521,435000.0
2003,Redmond,5.0,2.5,2640,7096,632500.0
2003,Kirkland,4.0,3.5,4140,7089,850000.0
2003,Auburn,3.0,2.5,3040,7232,330000.0
2003,Duvall,4.0,2.5,2920,7700,515500.0
2003,Redmond,3.0,2.0,2120,4080,535000.0
2003,Renton,4.0,2.5,2400,7693,450000.0
2003,Seattle,3.0,2.5,2120,7201,507000.0
2003,Seattle,3.0,2.5,950,1110,475000.0
2003,Redmond,4.0,2.5,3040,6587,650000.0
2003,Sammamish,4.0,2.5,3290,6628,715000.0
2003,Bothell,3.0,2.5,1870,5013,458000.0
2003,Seattle,3.0,3.25,2660,4000,915000.0
2003,Bothell,4.0,2.5,2000,6107,459950.0
2003,Kent,3.0,2.5,1660,6263,285000.0
2003,Bellevue,4.0,3.5,4660,17398,1280000.0
2003,Seattle,4.0,3.5,3190,5040,1340000.0
2003,Renton,4.0,2.5,2710,6583,560000.0
2003,Issaquah,4.0,4.25,4390,13833,1050000.0
2003,Redmond,3.0,2.5,2440,4153,710000.0
2003,Seattle,4.0,3.0,2330,3497,490000.0
2003,Kenmore,3.0,2.5,2600,4506,515000.0
2003,Maple Valley,4.0,2.5,1830,9601,321000.0
2003,Redmond,4.0,2.75,3990,6637,825000.0
2003,Kent,4.0,2.5,2105,6093,330000.0
2003,Issaquah,3.0,2.5,2320,7609,600000.0
2003,Carnation,4.0,3.0,3720,57499,650000.0
2003,Newcastle,4.0,3.5,4440,10660,1037000.0
2003,Seattle,3.0,2.5,2700,1438,670000.0
2003,Bothell,3.0,2.5,1870,5449,425000.0
2003,Seattle,3.0,2.5,1710,1664,2560498.33333
2003,Kirkland,3.0,2.5,2670,10481,645325.0
2003,Covington,4.0,2.5,3490,5000,297857.142857
2002,Renton,3.0,3.0,2270,5175,640000.0
2002,Algona,4.0,2.5,2020,6236,262000.0
2002,Sammamish,4.0,2.5,3290,6465,716500.0
2002,Tukwila,3.0,2.5,1190,3000,229000.0
2002,Snoqualmie,4.0,2.25,2140,6355,435000.0
2002,Maple Valley,4.0,3.0,2800,9764,380000.0
2002,Covington,3.0,2.5,2090,4700,289000.0
2002,Auburn,3.0,2.5,2720,6014,299900.0
2002,Renton,4.0,2.75,1800,5453,344500.0
2002,Renton,4.0,2.5,2380,12067,439950.0
2002,Redmond,2.0,2.5,2160,5581,715000.0
2002,Covington,4.0,2.5,2910,5000,395000.0
2002,Covington,3.0,2.5,2080,4828,290000.0
2002,Snoqualmie,3.0,2.5,2240,6396,432500.0
2002,Redmond,2.0,2.0,2280,6815,835000.0
2002,Renton,4.0,2.5,1960,7133,369990.0
2002,Seattle,3.0,2.5,1430,1002,349000.0
2002,Auburn,4.0,2.75,4140,24190,657500.0
2002,Enumclaw,3.0,2.0,2080,11375,342500.0
2002,North Bend,4.0,2.75,4070,115434,845000.0
2002,Tukwila,3.0,2.5,1890,4838,269950.0
2002,Kenmore,4.0,2.5,2440,28405,576000.0
2002,Sammamish,3.0,2.5,3100,23790,759950.0
2002,Sammamish,4.0,3.5,2690,6164,699850.0
2002,Auburn,5.0,3.25,3850,16249,507000.0
2002,Issaquah,5.0,4.75,5990,10450,2200000.0
2002,Seattle,3.0,3.5,3870,3819,1440000.0
2002,Woodinville,6.0,4.25,6900,244716,1135000.0
2002,Sammamish,3.0,1.0,1460,10000,405000.0
2002,Snoqualmie,3.0,2.5,2380,6832,574000.0
2002,Covington,4.0,2.5,2430,5499,310000.0
2002,Seattle,3.0,2.5,1660,1545,700000.0
2002,Maple Valley,4.0,2.5,3000,9793,394000.0
2002,Covington,4.0,2.5,2230,5970,337000.0
2002,Redmond,3.0,2.5,2375,4094,712000.0
2002,Maple Valley,4.0,2.5,2120,4558,329950.0
2002,Kent,5.0,2.5,2450,6994,345000.0
2002,Des Moines,4.0,2.5,2050,5787,256000.0
2002,Auburn,4.0,2.25,1680,3179,255000.0
2002,Kirkland,4.0,2.5,3150,4203,815000.0
2002,Renton,4.0,2.5,2286,8269,481000.0
2002,Normandy Park,4.0,3.5,3440,6000,455000.0
2002,Sammamish,4.0,2.5,2510,4543,660000.0
2002,Sammamish,3.0,2.5,1960,6058,560000.0
2002,Renton,3.0,2.5,2760,17377,545000.0
2002,Auburn,4.0,3.25,4280,47179,734950.0
2002,Seattle,3.0,2.25,1670,1596,505000.0
2002,Sammamish,4.0,3.75,4060,19290,0.0
2002,Sammamish,4.0,5.0,4550,18641,0.0
2001,Seattle,3.0,2.5,1270,1180,445700.0
2001,Redmond,4.0,2.5,3310,42998,838000.0
2001,Seattle,2.0,1.5,1160,1438,340000.0
2001,Redmond,4.0,4.0,4460,103382,1150000.0
2001,Sammamish,3.0,2.25,3000,11665,2400000.0
2001,Redmond,4.0,2.5,2660,4000,583000.0
2001,Redmond,4.0,4.5,5420,101930,1225000.0
2001,Renton,4.0,2.5,3360,7685,455000.0
2001,Mercer Island,5.0,4.25,3530,7924,1400000.0
2001,Sammamish,4.0,3.0,3150,9130,695000.0
2001,Renton,4.0,2.5,2280,7568,433000.0
2001,Kenmore,3.0,2.5,2830,5802,551000.0
2001,Renton,5.0,2.5,2430,4781,405000.0
2001,Redmond,4.0,3.5,4380,74052,1300000.0
2001,Ravensdale,4.0,2.5,3400,247421,712000.0
2001,Kirkland,4.0,2.5,2360,5226,600000.0
2001,Shoreline,3.0,2.5,1780,4050,370000.0
2001,Federal Way,5.0,4.5,4850,40902,569950.0
2001,Bellevue,3.0,2.5,2810,7700,685000.0
2001,Seattle,4.0,2.25,2000,3800,815000.0
2001,Renton,4.0,2.5,2290,4539,295000.0
2001,Snoqualmie,4.0,2.5,3190,7869,725995.0
2001,Newcastle,4.0,3.75,4130,12320,1070000.0
2001,Woodinville,3.0,2.5,2110,4099,548000.0
2001,Seattle,3.0,3.5,3250,6000,875000.0
2001,Snoqualmie,5.0,4.75,5180,17811,1075000.0
2001,Duvall,4.0,4.25,5660,193593,955000.0
2001,Duvall,3.0,2.5,2370,12753,499950.0
2001,Issaquah,3.0,2.5,2030,2805,471000.0
2001,Redmond,4.0,2.5,2560,5593,600000.0
2001,Snoqualmie,3.0,2.5,2300,7398,567500.0
2001,Bellevue,4.0,3.25,4420,7850,2700000.0
2001,Duvall,4.0,2.5,2800,12831,563500.0
2001,Mercer Island,4.0,2.5,3040,7000,1230000.0
2001,Redmond,3.0,2.5,2550,45254,695000.0
2001,Issaquah,4.0,4.5,3870,35889,589900.0
2001,Snoqualmie,4.0,3.5,3510,9364,695000.0
2001,Auburn,4.0,2.5,3170,10688,455000.0
2001,Sammamish,4.0,2.5,3280,6181,809950.0
2001,Auburn,4.0,2.5,2490,8124,306000.0
2001,Renton,4.0,2.5,2220,5338,370000.0
2001,Seattle,4.0,3.5,2650,3060,1008000.0
2001,Renton,4.0,2.5,2340,6896,465950.0
2001,Fall City,6.0,5.0,6050,230652,1600000.0
2001,Bellevue,4.0,3.0,6430,27517,4489000.0
2001,Seattle,4.0,2.5,2590,7910,799000.0
2001,Newcastle,5.0,3.5,3990,9938,1068000.0
2001,Kirkland,4.0,2.5,2840,11044,585000.0
2001,Sammamish,3.0,3.25,3240,8338,812000.0
2001,Seattle,3.0,2.25,1750,1879,525000.0
2001,Snoqualmie,3.0,3.5,3690,8837,725000.0
2001,Redmond,4.0,2.5,2690,4736,608000.0
2001,Covington,4.0,3.0,3060,5000,399000.0
2001,Renton,4.0,2.5,2220,4652,405000.0
2001,Tukwila,4.0,2.5,2700,6998,383962.0
2001,Sammamish,5.0,3.5,3840,8279,875000.0
2001,Duvall,3.0,2.25,1660,5128,300000.0
2001,Snoqualmie,5.0,5.5,5190,12637,925000.0
2001,Renton,4.0,2.5,2300,6087,431000.0
2001,Kent,4.0,2.5,2300,6448,342000.0
2001,Snoqualmie,3.0,2.5,2610,6405,605000.0
2001,Seattle,2.0,1.5,1260,1575,374000.0
2001,Medina,4.0,5.25,6500,14986,2458000.0
2001,Redmond,3.0,2.5,2630,5827,610000.0
2001,Kent,4.0,2.5,1960,9898,259585.571429
2001,Kirkland,5.0,3.25,3370,7947,375000.0
2001,Snoqualmie,5.0,3.5,2640,6895,0.0
2001,Bellevue,5.0,6.25,8020,21738,0.0
2000,Issaquah,4.0,2.75,2710,37277,630000.0
2000,Seattle,2.0,3.0,1270,1175,531000.0
2000,Renton,4.0,2.5,3180,21904,736500.0
2000,Seattle,2.0,2.5,2220,4000,1425000.0
2000,Redmond,4.0,2.0,3740,32417,860000.0
2000,Shoreline,4.0,3.5,3380,8330,655500.0
2000,Auburn,3.0,2.5,1600,4271,280000.0
2000,Bellevue,4.0,2.5,2980,4930,750000.0
2000,Bellevue,4.0,2.5,3490,7494,975000.0
2000,Kirkland,4.0,2.5,3430,10157,740000.0
2000,Seattle,3.0,2.5,2020,1159,720000.0
2000,Snoqualmie,4.0,2.5,2980,8107,622500.0
2000,Auburn,3.0,3.5,4080,217697,900000.0
2000,Mercer Island,4.0,3.25,4060,13000,1795000.0
2000,Sammamish,4.0,2.5,3420,8405,840000.0
2000,Seattle,2.0,3.25,1400,1243,474800.0
2000,Newcastle,4.0,3.5,4140,13392,950000.0
2000,Sammamish,4.0,2.75,2620,6707,672500.0
2000,Kenmore,3.0,2.5,1860,3690,384950.0
2000,Medina,4.0,3.5,5550,28078,3710000.0
2000,Sammamish,4.0,3.0,3150,7778,700000.0
2000,Seattle,3.0,1.5,1290,1286,440000.0
2000,Bellevue,3.0,3.5,2440,3427,710000.0
2000,Renton,3.0,2.5,2090,6045,415000.0
2000,Renton,4.0,2.5,2540,6365,380000.0
2000,Maple Valley,4.0,2.5,1880,7965,324900.0
2000,Seattle,3.0,2.5,2860,4442,799000.0
2000,Vashon,3.0,2.0,1590,9912,385000.0
2000,SeaTac,3.0,2.5,2890,21780,421000.0
2000,Bellevue,4.0,2.5,2570,6251,1170000.0
2000,Snoqualmie,4.0,2.5,2410,4780,440000.0
2000,Seattle,3.0,2.5,1700,3575,300000.0
2000,Renton,4.0,3.25,3940,27591,725000.0
2000,Redmond,3.0,2.5,3290,6830,930000.0
2000,Woodinville,3.0,2.5,3200,203425,839000.0
2000,Redmond,4.0,2.5,2490,5170,725000.0
2000,Seattle,3.0,2.5,1060,1536,415000.0
2000,Snoqualmie,3.0,2.5,2230,5348,490000.0
2000,Seattle,3.0,2.5,2250,5692,445838.0
2000,Redmond,4.0,3.75,5070,60123,1100000.0
2000,Kirkland,5.0,2.5,3580,8921,1150000.0
2000,Seattle,2.0,2.0,1270,1372,438000.0
2000,Sammamish,5.0,4.5,4030,13474,989000.0
2000,Snoqualmie,3.0,2.5,1590,3411,356000.0
2000,Seattle,3.0,2.5,1460,3044,299880.0
2000,Seattle,4.0,2.5,2110,3750,577437.5
2000,Mercer Island,4.0,3.0,4260,18000,435000.0
2000,Redmond,3.0,2.5,2480,5137,641633.333333
1999,Redmond,7.0,8.0,13540,307752,2280000.0
1999,Sammamish,4.0,2.5,3030,7864,685000.0
